run_id,dataset,backend,npoints,arm,repeat,k,budget,status,solve_time_s,simplex_iters,barrier_iters,dobj,gurobi_maxmem_gb
Norse,Norse,highs,25,cold_barrier,3,12,2.5393599e+08,OPTIMAL,2.3657,0,67,135.11641,NaN
Norse,Norse,highs,25,cold_barrier,3,13,2.5490521e+08,OPTIMAL,2.2523,0,65,131.13414,NaN
Norse,Norse,highs,25,cold_barrier,3,14,2.5587443e+08,OPTIMAL,2.6595,0,80,127.70516,NaN
Norse,Norse,highs,25,cold_barrier,3,15,2.5684365e+08,OPTIMAL,2.1560,0,61,124.84098,NaN
Norse,Norse,highs,25,cold_barrier,3,16,2.5781288e+08,OPTIMAL,2.2920,0,67,122.31484,NaN
Norse,Norse,highs,25,cold_barrier,3,17,2.587821e+08,OPTIMAL,2.5163,0,75,119.96519,NaN
Norse,Norse,highs,25,cold_barrier,3,18,2.5975132e+08,OPTIMAL,3.9381,7306,93,117.96879,NaN
Norse,Norse,highs,25,cold_barrier,3,19,2.6072054e+08,OPTIMAL,3.7680,7488,89,116.94126,NaN
Norse,Norse,highs,25,cold_barrier,3,20,2.6168976e+08,OPTIMAL,4.3558,7523,106,116.11816,NaN
Norse,Norse,highs,25,cold_barrier,3,21,2.6265898e+08,OPTIMAL,4.2304,7392,103,115.43139,NaN
Norse,Norse,highs,25,cold_barrier,3,22,2.636282e+08,OPTIMAL,3.9131,7220,97,114.76713,NaN
Norse,Norse,highs,25,cold_barrier,3,23,2.6459743e+08,OPTIMAL,4.8749,7570,112,114.16866,NaN
Norse,Norse,highs,25,cold_barrier,3,24,2.6556665e+08,OPTIMAL,4.1391,8145,95,113.61843,NaN
Norse,Norse,highs,25,cold_barrier,3,25,2.6653587e+08,OPTIMAL,4.2522,7631,106,113.07219,NaN
Norse,Norse,highs,25,warm_simplex,1,1,2.4327456e+08,OPTIMAL,1.8924,0,55,215.85362,NaN
Norse,Norse,highs,25,warm_simplex,1,2,2.4424378e+08,OPTIMAL,0.4067,306,0,202.22199,NaN
Norse,Norse,highs,25,warm_simplex,1,3,2.45213e+08,OPTIMAL,0.0571,153,0,192.51525,NaN
Norse,Norse,highs,25,warm_simplex,1,4,2.4618222e+08,OPTIMAL,0.0616,142,0,184.22304,NaN
Norse,Norse,highs,25,warm_simplex,1,5,2.4715144e+08,OPTIMAL,0.0245,57,0,176.71738,NaN
Norse,Norse,highs,25,warm_simplex,1,6,2.4812066e+08,OPTIMAL,0.0269,59,0,169.41141,NaN
Norse,Norse,highs,25,warm_simplex,1,7,2.4908988e+08,OPTIMAL,0.0297,53,0,162.50346,NaN
Norse,Norse,highs,25,warm_simplex,1,8,2.5005911e+08,OPTIMAL,0.0266,55,0,155.7925,NaN
Norse,Norse,highs,25,warm_simplex,1,9,2.5102833e+08,OPTIMAL,0.0511,102,0,149.27281,NaN
Norse,Norse,highs,25,warm_simplex,1,10,2.5199755e+08,OPTIMAL,0.0944,242,0,143.73648,NaN
Norse,Norse,highs,25,warm_simplex,1,11,2.5296677e+08,OPTIMAL,0.0776,197,0,139.15467,NaN
Norse,Norse,highs,25,warm_simplex,1,12,2.5393599e+08,OPTIMAL,0.0248,50,0,135.11641,NaN
Norse,Norse,highs,25,warm_simplex,1,13,2.5490521e+08,OPTIMAL,0.0344,50,0,131.13414,NaN
Norse,Norse,highs,25,warm_simplex,1,14,2.5587443e+08,OPTIMAL,0.0926,264,0,127.70516,NaN
Norse,Norse,highs,25,warm_simplex,1,15,2.5684365e+08,OPTIMAL,0.0584,152,0,124.84098,NaN
Norse,Norse,highs,25,warm_simplex,1,16,2.5781288e+08,OPTIMAL,0.0617,166,0,122.31484,NaN
Norse,Norse,highs,25,warm_simplex,1,17,2.587821e+08,OPTIMAL,0.0509,131,0,119.96519,NaN
