run_id,dataset,backend,npoints,arm,repeat,k,budget,status,solve_time_s,simplex_iters,barrier_iters,dobj,gurobi_maxmem_gb
local,small,highs,25,warm_simplex,2,22,4064.7937,OPTIMAL,0.0008,5,0,11.263282,NaN
local,small,highs,25,warm_simplex,2,23,4079.7378,OPTIMAL,0.0012,8,0,10.77483,NaN
local,small,highs,25,warm_simplex,2,24,4094.6818,OPTIMAL,0.0003,0,0,10.290839,NaN
local,small,highs,25,warm_simplex,2,25,4109.6259,OPTIMAL,0.0009,6,0,9.8130377,NaN
local,small,highs,25,cold_simplex,1,1,3750.9677,OPTIMAL,0.0253,836,0,25.992666,NaN
local,small,highs,25,cold_simplex,1,2,3765.9118,OPTIMAL,0.0235,833,0,24.586532,NaN
local,small,highs,25,cold_simplex,1,3,3780.8559,OPTIMAL,0.0238,846,0,23.367034,NaN
local,small,highs,25,cold_simplex,1,4,3795.8,OPTIMAL,0.0232,832,0,22.314989,NaN
local,small,highs,25,cold_simplex,1,5,3810.7441,OPTIMAL,0.0231,830,0,21.370651,NaN
local,small,highs,25,cold_simplex,1,6,3825.6881,OPTIMAL,0.0229,826,0,20.573564,NaN
local,small,highs,25,cold_simplex,1,7,3840.6322,OPTIMAL,0.0225,808,0,19.857424,NaN
local,small,highs,25,cold_simplex,1,8,3855.5763,OPTIMAL,0.0230,831,0,19.174582,NaN
local,small,highs,25,cold_simplex,1,9,3870.5204,OPTIMAL,0.0228,823,0,18.52781,NaN
local,small,highs,25,cold_simplex,1,10,3885.4645,OPTIMAL,0.0227,811,0,17.900159,NaN
local,small,highs,25,cold_simplex,1,11,3900.4086,OPTIMAL,0.0228,817,0,17.284022,NaN
local,small,highs,25,cold_simplex,1,12,3915.3527,OPTIMAL,0.0221,810,0,16.690952,NaN
local,small,highs,25,cold_simplex,1,13,3930.2968,OPTIMAL,0.0216,799,0,16.099651,NaN
local,small,highs,25,cold_simplex,1,14,3945.2409,OPTIMAL,0.0225,823,0,15.523321,NaN
local,small,highs,25,cold_simplex,1,15,3960.185,OPTIMAL,0.0223,826,0,14.961082,NaN
local,small,highs,25,cold_simplex,1,16,3975.1291,OPTIMAL,0.0226,809,0,14.405221,NaN
local,small,highs,25,cold_simplex,1,17,3990.0732,OPTIMAL,0.0229,802,0,13.853775,NaN
local,small,highs,25,cold_simplex,1,18,4005.0173,OPTIMAL,0.0224,819,0,13.310988,NaN
local,small,highs,25,cold_simplex,1,19,4019.9614,OPTIMAL,0.0216,795,0,12.772214,NaN
local,small,highs,25,cold_simplex,1,20,4034.9055,OPTIMAL,0.0206,775,0,12.259568,NaN
local,small,highs,25,cold_simplex,1,21,4049.8496,OPTIMAL,0.0223,813,0,11.758785,NaN
local,small,highs,25,cold_simplex,1,22,4064.7937,OPTIMAL,0.0222,807,0,11.263282,NaN
local,small,highs,25,cold_simplex,1,23,4079.7378,OPTIMAL,0.0221,809,0,10.77483,NaN
local,small,highs,25,cold_simplex,1,24,4094.6818,OPTIMAL,0.0222,826,0,10.290839,NaN
local,small,highs,25,cold_simplex,1,25,4109.6259,OPTIMAL,0.0214,814,0,9.8130377,NaN
local,small,highs,25,cold_simplex,2,1,3750.9677,OPTIMAL,0.0243,836,0,25.992666,NaN
local,small,highs,25,cold_simplex,2,2,3765.9118,OPTIMAL,0.0239,833,0,24.586532,NaN
local,small,highs,25,cold_simplex,2,3,3780.8559,OPTIMAL,0.0237,846,0,23.367034,NaN
local,small,highs,25,cold_simplex,2,4,3795.8,OPTIMAL,0.0240,832,0,22.314989,NaN
local,small,highs,25,cold_simplex,2,5,3810.7441,OPTIMAL,0.0240,830,0,21.370651,NaN
local,small,highs,25,cold_simplex,2,6,3825.6881,OPTIMAL,0.0238,826,0,20.573564,NaN
local,small,highs,25,cold_simplex,2,7,3840.6322,OPTIMAL,0.0227,808,0,19.857424,NaN
local,small,highs,25,cold_simplex,2,8,3855.5763,OPTIMAL,0.0228,831,0,19.174582,NaN
local,small,highs,25,cold_simplex,2,9,3870.5204,OPTIMAL,0.0226,823,0,18.52781,NaN
local,small,highs,25,cold_simplex,2,10,3885.4645,OPTIMAL,0.0222,811,0,17.900159,NaN
local,small,highs,25,cold_simplex,2,11,3900.4086,OPTIMAL,0.0221,817,0,17.284022,NaN
local,small,highs,25,cold_simplex,2,12,3915.3527,OPTIMAL,0.0220,810,0,16.690952,NaN
local,small,highs,25,cold_simplex,2,13,3930.2968,OPTIMAL,0.0213,799,0,16.099651,NaN
local,small,highs,25,cold_simplex,2,14,3945.2409,OPTIMAL,0.0226,823,0,15.523321,NaN
local,small,highs,25,cold_simplex,2,15,3960.185,OPTIMAL,0.0227,826,0,14.961082,NaN
local,small,highs,25,cold_simplex,2,16,3975.1291,OPTIMAL,0.0218,809,0,14.405221,NaN
local,small,highs,25,cold_simplex,2,17,3990.0732,OPTIMAL,0.0220,802,0,13.853775,NaN
local,small,highs,25,cold_simplex,2,18,4005.0173,OPTIMAL,0.0230,819,0,13.310988,NaN
local,small,highs,25,cold_simplex,2,19,4019.9614,OPTIMAL,0.0218,795,0,12.772214,NaN
local,small,highs,25,cold_simplex,2,20,4034.9055,OPTIMAL,0.0209,775,0,12.259568,NaN
local,small,highs,25,cold_simplex,2,21,4049.8496,OPTIMAL,0.0218,813,0,11.758785,NaN
local,small,highs,25,cold_simplex,2,22,4064.7937,OPTIMAL,0.0219,807,0,11.263282,NaN
local,small,highs,25,cold_simplex,2,23,4079.7378,OPTIMAL,0.0221,809,0,10.77483,NaN
local,small,highs,25,cold_simplex,2,24,4094.6818,OPTIMAL,0.0223,826,0,10.290839,NaN
local,small,highs,25,cold_simplex,2,25,4109.6259,OPTIMAL,0.0220,814,0,9.8130377,NaN
