run_id,dataset,backend,n_alt,arm,repeat,idx,solve_time_s,simplex_iterations,barrier_iterations,status
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,17,0.4900,1387,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,18,0.4590,1199,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,19,0.5320,1926,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,20,0.4780,1191,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,21,0.5070,1243,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,22,0.5020,1237,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,23,0.4540,1354,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,24,0.5030,1175,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,25,0.5230,1112,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,26,0.5050,1168,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,27,0.5230,1907,45,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,28,0.4980,1162,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,29,0.5070,1209,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,30,0.4770,1029,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,31,0.5110,1409,45,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,32,0.5570,1270,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,33,0.5870,1964,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,34,0.5290,1141,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,35,0.4990,1166,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,36,0.4940,1174,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,37,0.5100,1385,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,38,0.5120,1115,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,39,0.5210,1388,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,40,0.4760,1262,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,41,0.5720,1863,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,42,0.5420,1706,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,43,0.4520,1280,44,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,44,0.5390,1526,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,45,0.4860,1919,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,46,0.5170,1206,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,47,0.4480,1175,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,48,0.5520,1758,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,49,0.5040,1206,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,1,50,0.5240,1703,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,1,0.5280,1580,54,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,2,0.5480,2017,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,3,0.4820,1220,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,4,0.4590,1169,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,5,0.5100,1286,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,6,0.4610,1321,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,7,0.4610,1296,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,8,0.4900,1285,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,9,0.5390,1921,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,10,0.5760,1200,53,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,11,0.5200,1350,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,12,0.5230,1112,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,13,0.5950,1884,53,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,14,0.5110,1273,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,15,0.7160,1331,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,16,0.5800,1760,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,17,0.4910,1387,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,18,0.4640,1199,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,19,0.5420,1926,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,20,0.4860,1191,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,21,0.5370,1243,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,22,0.5110,1237,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,23,0.4710,1354,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,24,0.4960,1175,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,25,0.5360,1112,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,26,0.5130,1168,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,27,0.5340,1907,45,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,28,0.4740,1162,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,29,0.4950,1209,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,30,0.4680,1029,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,31,0.4610,1409,45,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,32,0.4990,1270,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,33,0.5460,1964,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,34,0.5180,1141,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,35,0.4710,1166,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,36,0.4770,1174,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,37,0.4940,1385,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,38,0.4840,1115,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,39,0.4970,1388,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,40,0.4410,1262,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,41,0.5680,1863,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,42,0.5250,1706,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,43,0.4250,1280,44,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,44,0.5080,1526,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,45,0.4980,1919,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,46,0.4900,1206,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,47,0.4440,1175,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,48,0.5280,1758,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,49,0.4910,1206,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,2,50,0.5090,1703,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,1,0.5250,1580,54,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,2,0.5540,2017,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,3,0.4820,1220,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,4,0.4480,1169,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,5,0.5050,1286,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,6,0.4600,1321,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,7,0.4680,1296,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,8,0.4950,1285,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,9,0.5210,1921,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,10,0.5360,1200,53,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,11,0.4870,1350,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,12,0.5100,1112,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,13,0.5780,1884,53,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,14,0.4890,1273,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,15,0.5150,1331,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,16,0.5210,1760,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,17,0.4840,1387,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,18,0.4640,1199,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,19,0.5480,1926,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,20,0.4830,1191,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,21,0.5180,1243,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,22,0.5000,1237,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,23,0.4580,1354,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,24,0.4920,1175,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,25,0.5000,1112,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,26,0.5000,1168,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,27,0.5300,1907,45,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,28,0.4690,1162,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,29,0.4990,1209,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,30,0.4620,1029,52,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,31,0.4570,1409,45,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,32,0.5090,1270,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,33,0.5620,1964,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,34,0.5030,1141,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,35,0.4760,1166,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,36,0.4770,1174,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,37,0.4980,1385,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,38,0.4880,1115,50,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,39,0.4790,1388,48,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,40,0.4320,1262,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,41,0.5490,1863,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,42,0.5330,1706,49,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,43,0.4480,1280,44,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,44,0.5230,1526,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,45,0.4910,1919,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,46,0.5000,1206,51,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,47,0.4370,1175,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,48,0.5270,1758,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,49,0.4880,1206,47,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,barrier,3,50,0.5100,1703,46,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,1,0.5130,1580,54,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,2,0.0240,53,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,3,0.0200,41,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,4,0.0120,17,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,5,0.0240,48,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,6,0.0110,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,7,0.0110,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,8,0.0150,26,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,9,0.0140,24,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,10,0.0080,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,11,0.0080,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,12,0.0100,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,13,0.0050,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,14,0.0170,27,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,15,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,16,0.0120,13,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,17,0.0100,5,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,18,0.0090,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,19,0.0050,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,20,0.0130,20,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,21,0.0080,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,22,0.0090,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,23,0.0090,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,24,0.0120,18,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,25,0.0050,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,26,0.0140,22,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,27,0.0120,13,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,28,0.0080,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,29,0.0150,31,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,30,0.0240,55,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,31,0.0110,11,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,32,0.0090,4,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,33,0.0100,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,34,0.0150,26,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,35,0.0250,52,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,36,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,37,0.0090,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,38,0.0080,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,39,0.0130,21,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,40,0.0220,39,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,41,0.0080,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,42,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,43,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,44,0.0110,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,45,0.0100,4,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,46,0.0140,20,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,47,0.0160,24,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,48,0.0090,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,49,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,1,50,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,1,0.5350,1580,54,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,2,0.0270,53,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,3,0.0190,41,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,4,0.0120,17,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,5,0.0260,48,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,6,0.0120,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,7,0.0120,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,8,0.0220,26,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,9,0.0140,24,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,10,0.0110,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,11,0.0000,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,12,0.0150,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,13,0.0090,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,14,0.0100,27,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,15,0.0160,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,16,0.0000,13,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,17,0.0160,5,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,18,0.0160,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,19,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,20,0.0160,20,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,21,0.0000,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,22,0.0210,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,23,0.0000,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,24,0.0140,18,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,25,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,26,0.0050,22,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,27,0.0160,13,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,28,0.0160,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,29,0.0190,31,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,30,0.0310,55,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,31,0.0000,11,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,32,0.0120,4,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,33,0.0160,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,34,0.0180,26,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,35,0.0310,52,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,36,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,37,0.0000,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,38,0.0180,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,39,0.0160,21,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,40,0.0160,39,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,41,0.0090,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,42,0.0030,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,43,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,44,0.0160,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,45,0.0120,4,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,46,0.0160,20,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,47,0.0160,24,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,48,0.0120,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,49,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,2,50,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,1,0.5260,1580,54,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,2,0.0330,53,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,3,0.0170,41,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,4,0.0160,17,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,5,0.0160,48,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,6,0.0090,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,7,0.0160,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,8,0.0160,26,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,9,0.0150,24,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,10,0.0140,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,11,0.0000,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,12,0.0140,10,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,13,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,14,0.0160,27,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,15,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,16,0.0190,13,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,17,0.0160,5,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,18,0.0090,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,19,0.0060,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,20,0.0000,20,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,21,0.0000,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,22,0.0160,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,23,0.0160,1,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,24,0.0160,18,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,25,0.0000,0,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,26,0.0000,22,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,27,0.0040,13,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,28,0.0160,2,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,29,0.0160,31,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,30,0.0310,55,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,31,0.0160,11,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,32,0.0130,4,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,33,0.0000,3,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,34,0.0160,26,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,35,0.0310,52,0,OPTIMAL
norse_fixed_gurobi,Norse,gurobi,50,warm_primal_simplex,3,36,0.0070,0,0,OPTIMAL
