run_id,dataset,backend,n_alt,arm,repeat,idx,solve_time_s,simplex_iterations,barrier_iterations,status
norse_fixed_highs,Norse,highs,25,barrier,2,9,4.9142,112,109,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,10,2.8732,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,11,2.6753,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,12,5.0870,18,109,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,13,2.9549,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,14,5.3433,34,122,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,15,2.9610,0,78,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,16,3.6302,21,74,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,17,4.6040,170,105,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,18,2.7087,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,19,3.4461,50,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,20,2.7596,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,21,2.8433,0,75,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,22,3.3730,0,87,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,23,2.8029,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,24,3.1228,0,84,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,25,3.3393,55,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,1,2.7437,0,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,2,2.7759,0,79,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,3,2.5613,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,4,3.2106,0,88,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,5,6.6895,11102,108,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,6,2.6026,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,7,3.0355,0,82,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,8,3.4236,0,86,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,9,5.3171,112,109,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,10,3.0776,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,11,2.8939,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,12,5.3677,18,109,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,13,3.1871,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,14,5.7645,34,122,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,15,3.2614,0,78,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,16,3.5923,21,74,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,17,4.6524,170,105,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,18,2.7048,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,19,3.5389,50,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,20,2.8183,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,21,2.8288,0,75,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,22,3.3501,0,87,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,23,2.8600,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,3,24,3.1285,0,84,OPTIMAL
